4, 0, 0, robin, 1, 1, 37, 7, 0.15, 8, 1, 0.575, True
4, 0, 1, olive, 0, 1, 30, 7, 0.15, 8, 0, 0.51, True
4, 0, 2, stocking, 0, 1, 45, 6, 0.15, 8, 1, 0.608, False
4, 0, 3, sparrow, 1, 1, 42, 7, 0.15, 8, 1, 1.054, True
4, 0, 4, armor, 1, 1, 5, 7, 0.15, 8, 1, 1.145, True
4, 0, 5, twilight, 0, 1, 48, 6, 0.15, 8, 0, 0.849, True
4, 0, 6, cherry, 1, 1, 15, 6, 0.15, 8, 1, 0.55, True
4, 0, 7, scatter, 1, 1, 39, 5, 0.15, 8, 1, 0.535, True
4, 0, 8, dragon, 1, 1, 17, 5, 0.15, 8, 1, 0.586, True
4, 0, 9, velvet, 0, 1, 49, 4, 0.15, 8, 1, 0.667, False
4, 0, 10, squirrel, 1, 1, 43, 5, 0.15, 8, 1, 1.384, True
4, 0, 11, eagle, 0, 1, 18, 5, 0.15, 8, 1, 0.615, False
4, 0, 12, lily, 0, 1, 24, 6, 0.15, 8, 0, 0.933, True
4, 0, 13, body, 0, 1, 9, 6, 0.15, 8, 0, 0.902, True
4, 0, 14, canoe, 0, 1, 14, 5, 0.15, 8, 0, 0.969, True
4, 0, 15, acre, 1, 1, 1, 5, 0.15, 8, 1, 0.537, True
4, 0, 16, black, 0, 1, 8, 4, 0.15, 8, 0, 0.764, True
4, 0, 17, feather, 1, 1, 19, 4, 0.15, 8, 1, 1.077, True
4, 0, 18, steamer, 1, 1, 44, 3, 0.15, 8, 0, 0.69, False
4, 0, 19, bushel, 0, 1, 11, 4, 0.15, 8, 1, 0.943, False
4, 0, 20, monster, 1, 1, 29, 5, 0.15, 8, 1, 1.135, True
4, 0, 21, orchard, 1, 1, 31, 5, 0.15, 8, 1, 0.937, True
4, 0, 22, cable, 0, 1, 12, 4, 0.15, 8, 0, 1.227, True
4, 0, 23, bargain, 1, 1, 6, 4, 0.15, 8, 1, 0.737, True
4, 0, 24, receipt, 1, 1, 36, 3, 0.15, 8, 1, 0.972, True
4, 0, 25, wrinkle, 1, 1, 50, 3, 0.15, 8, 1, 1.102, True
4, 0, 26, pigeon, 0, 1, 35, 2, 0.15, 8, 0, 1.211, True
4, 0, 27, monarch, 1, 1, 28, 2, 0.15, 8, 1, 0.851, True
4, 0, 28, shepherd, 1, 1, 40, 1, 0.15, 8, 1, 0.618, True
4, 0, 29, slipper, 1, 1, 41, 1, 0.15, 8, 0, 0.796, False
4, 0, 30, oyster, 1, 1, 33, 2, 0.15, 8, 1, 0.598, True
4, 0, 31, oven, 0, 1, 32, 2, 0.15, 8, 1, 1.239, False
4, 0, 32, linen, 0, 1, 25, 3, 0.15, 8, 0, 0.366, True
4, 0, 33, parcel, 1, 1, 34, 3, 0.15, 8, 1, 0.361, True
4, 0, 34, apple, 0, 1, 4, 2, 0.15, 8, 0, 0.356, True
4, 0, 35, branch, 1, 1, 10, 2, 0.15, 8, 1, 0.303, True
4, 0, 36, beaver, 1, 1, 7, 1, 0.15, 8, 1, 0.319, True
4, 0, 37, canal, 0, 1, 13, 1, 0.15, 8, 1, 0.397, False
4, 0, 38, mistress, 1, 1, 27, 2, 0.15, 8, 0, 0.391, False
4, 0, 39, garment, 1, 1, 20, 3, 0.15, 8, 1, 0.32, True
4, 0, 40, tiger, 1, 1, 47, 3, 0.15, 8, 0, 0.349, False
4, 0, 41, madam, 0, 1, 26, 4, 0.15, 8, 1, 0.344, False
4, 0, 42, kitten, 0, 1, 23, 5, 0.15, 8, 0, 0.45, True
4, 0, 43, alien, 0, 1, 2, 5, 0.15, 8, 0, 1.032, True
4, 0, 44, helmet, 0, 1, 22, 4, 0.15, 8, 1, 1.126, False
4, 0, 45, sulphur, 1, 1, 46, 5, 0.15, 8, 1, 0.735, True
4, 0, 46, device, 0, 1, 16, 5, 0.15, 8, 0, 0.81, True
4, 0, 47, sailor, 1, 1, 38, 4, 0.15, 8, 1, 0.944, True
4, 0, 48, goddess, 0, 1, 21, 4, 0.15, 8, 1, 0.626, False
4, 0, 49, alter, 1, 1, 3, 5, 0.15, 8, 1, 0.657, True
4, 1, 50, storm, 1, 1, 104, 4, 0.15, 8, 1, 0.451, True
4, 1, 51, tool, 0, 1, 49, 4, 0.15, 8, 0, 0.698, True
4, 1, 52, square, 1, 1, 178, 3, 0.15, 8, 1, 0.807, True
4, 1, 53, swamp, 0, 1, 106, 3, 0.15, 8, 1, 0.544, False
4, 1, 54, paper, 1, 1, 85, 4, 0.15, 8, 1, 0.674, True
4, 1, 55, hammer, 1, 1, 140, 4, 0.15, 8, 1, 1.135, True
4, 1, 56, fabric, 1, 1, 136, 3, 0.15, 8, 1, 0.521, True
4, 1, 57, teacher, 1, 1, 227, 3, 0.15, 8, 1, 0.574, True
4, 1, 58, measure, 1, 1, 216, 2, 0.15, 8, 1, 0.848, True
4, 1, 59, glass, 0, 1, 72, 2, 0.15, 8, 1, 0.6, False
4, 1, 60, manner, 1, 1, 149, 3, 0.15, 8, 1, 0.745, True
4, 1, 61, stereo, 1, 1, 181, 3, 0.15, 8, 0, 0.995, False
4, 1, 62, noisy, 0, 1, 83, 4, 0.15, 8, 1, 0.579, False
4, 1, 63, metal, 0, 1, 79, 5, 0.15, 8, 1, 0.675, False
4, 1, 64, quart, 1, 1, 91, 6, 0.15, 8, 1, 0.703, True
4, 1, 65, trunk, 1, 1, 113, 6, 0.15, 8, 1, 0.506, True
4, 1, 66, yellow, 0, 1, 189, 5, 0.15, 8, 0, 0.973, True
4, 1, 67, detail, 0, 1, 131, 5, 0.15, 8, 0, 0.893, True
4, 1, 68, spray, 1, 1, 100, 4, 0.15, 8, 1, 0.753, True
4, 1, 69, engine, 0, 1, 133, 4, 0.15, 8, 0, 1.083, True
4, 1, 70, moth, 0, 1, 31, 3, 0.15, 8, 1, 1.031, False
4, 1, 71, lawn, 0, 1, 27, 4, 0.15, 8, 1, 0.822, False
4, 1, 72, patio, 0, 1, 86, 5, 0.15, 8, 1, 1.868, False
4, 1, 73, mirror, 1, 1, 154, 6, 0.15, 8, 1, 0.71, True
4, 1, 74, pencil, 0, 1, 162, 6, 0.15, 8, 0, 0.784, True
4, 1, 75, machine, 0, 1, 215, 5, 0.15, 8, 0, 2.008, True
